Filing ID;Company;Ticker;CIK;Filing Date;Filing Type;Period End;Fiscal Year;Fiscal Period;SEC Link;Calcbench Published;Data
287916;CATERPILLAR INC;CAT;18230;1.5.2014;10-Q;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/18230/000001823014000177/0000018230-14-000177-index.htm;2.5.2014;TRUE
287875;JOHNSON & JOHNSON;JNJ;200406;1.5.2014;10-Q;29.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/200406/000020040614000047/0000200406-14-000047-index.htm;2.5.2014;TRUE
287859;JPMORGAN CHASE & CO;JPM;19617;1.5.2014;10-Q;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/19617/000001961714000339/0000019617-14-000339-index.htm;2.5.2014;TRUE
287768;ACE Ltd;CB;896159;1.5.2014;10-Q;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/896159/000089615914000007/0000896159-14-000007-index.htm;2.5.2014;TRUE
287764;CHEVRON CORP;CVX;93410;1.5.2014;10-Q;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/93410/000009341014000024/0000093410-14-000024-index.htm;2.5.2014;TRUE
287760;AT&T INC.;T;732717;1.5.2014;10-Q;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/732717/000073271714000022/0000732717-14-000022-index.htm;2.5.2014;TRUE
28860;CHEVRON CORP;CVX;93410;1.5.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/93410/000009341014000023/0000093410-14-000023-index.htm;2.5.2014;TRUE
971302;Pfizer Inc;PFE;78003;1.5.2014;8-K ;28.6.2014;2014;2;http://www.sec.gov/Archives/edgar/data/78003/000119312514178553/0001193125-14-178553-index.htm;2.5.2014;FALSE
287647;BANK OF AMERICA CORP /DE/;BAC;70858;30.4.2014;10-Q;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/70858/000007085814000056/0000070858-14-000056-index.htm;1.5.2014;TRUE
287620;ADVANCED MICRO DEVICES INC;AMD;2488;30.4.2014;10-Q;28.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/2488/000119312514177314/0001193125-14-177314-index.htm;1.5.2014;TRUE
287527;FORD MOTOR CO;F;37996;30.4.2014;10-Q;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/37996/000003799614000023/0000037996-14-000023-index.htm;1.5.2014;TRUE
29101;EXXON MOBIL CORP;XOM;34088;30.4.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/34088/000003408814000017/0000034088-14-000017-index.htm;1.5.2014;TRUE
30067;ACE Ltd;CB;896159;28.4.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/896159/000119312514167175/0001193125-14-167175-index.htm;29.4.2014;FALSE
287029;VERIZON COMMUNICATIONS INC;VZ;732712;28.4.2014;10-Q;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/732712/000119312514166563/0001193125-14-166563-index.htm;29.4.2014;TRUE
971303;Pfizer Inc;PFE;78003;27.4.2014;8-K ;28.6.2014;2014;2;http://www.sec.gov/Archives/edgar/data/78003/000007800314000025/0000078003-14-000025-index.htm;28.4.2014;FALSE
954430;Bank Of America Corp /DE/;BAC;70858;27.4.2014;8-K ;29.6.2014;2014;2;http://www.sec.gov/Archives/edgar/data/70858/000007085814000047/0000070858-14-000047-index.htm;28.4.2014;FALSE
971304;Pfizer Inc;PFE;78003;27.4.2014;8-K ;28.6.2014;2014;2;http://www.sec.gov/Archives/edgar/data/78003/000119312514161303/0001193125-14-161303-index.htm;28.4.2014;FALSE
424483;VISA INC.;V;1403161;11.2.2014;UPLOAD;30.3.2014;2014;2;http://www.sec.gov/Archives/edgar/data/1403161/000000000014007531/0000000000-14-007531-index.htm;27.4.2014;FALSE
424484;VISA INC.;V;1403161;23.3.2014;UPLOAD;30.3.2014;2014;2;http://www.sec.gov/Archives/edgar/data/1403161/000000000014014550/0000000000-14-014550-index.htm;27.4.2014;FALSE
424482;VISA INC.;V;1403161;13.3.2014;CORRESP;30.3.2014;2014;2;http://www.sec.gov/Archives/edgar/data/1403161/000119312514100241/0001193125-14-100241-index.htm;27.4.2014;FALSE
926795;Johnson & Johnson;JNJ;200406;24.4.2014;8-K ;28.6.2014;2014;2;http://www.sec.gov/Archives/edgar/data/200406/000020040614000044/0000200406-14-000044-index.htm;25.4.2014;FALSE
1026072;Lockheed Martin Corp;LMT;936468;24.4.2014;8-K ;28.6.2014;2014;2;http://www.sec.gov/Archives/edgar/data/936468/000119312514159865/0001193125-14-159865-index.htm;25.4.2014;FALSE
286784;INTEL CORP;INTC;50863;24.4.2014;10-Q;28.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/50863/000005086314000032/0000050863-14-000032-index.htm;25.4.2014;TRUE
30728;FORD MOTOR CO;F;37996;24.4.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/37996/000003799614000016/0000037996-14-000016-index.htm;24.4.2014;TRUE
286748;APPLE INC;AAPL;320193;23.4.2014;10-Q;28.3.2014;2014;2;http://www.sec.gov/Archives/edgar/data/320193/000119312514157311/0001193125-14-157311-index.htm;24.4.2014;TRUE
286743;Google Inc.;GOOG;1652044;23.4.2014;10-Q;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/1288776/000128877614000040/0001288776-14-000040-index.htm;24.4.2014;TRUE
286729;VISA INC.;V;1403161;23.4.2014;10-Q;30.3.2014;2014;2;http://www.sec.gov/Archives/edgar/data/1403161/000140316114000008/0001403161-14-000008-index.htm;24.4.2014;TRUE
813083;United Parcel Service Inc;UPS;1090727;23.4.2014;8-K ;29.6.2014;2014;2;http://www.sec.gov/Archives/edgar/data/1090727/000109072714000015/0001090727-14-000015-index.htm;24.4.2014;FALSE
286715;MICROSOFT CORP;MSFT;789019;23.4.2014;10-Q;30.3.2014;2014;3;http://www.sec.gov/Archives/edgar/data/789019/000119312514157088/0001193125-14-157088-index.htm;24.4.2014;TRUE
31048;MICROSOFT CORP;MSFT;789019;23.4.2014;8-K;30.3.2014;2014;3;http://www.sec.gov/Archives/edgar/data/789019/000119312514157077/0001193125-14-157077-index.htm;24.4.2014;TRUE
31178;VERIZON COMMUNICATIONS INC;VZ;732712;23.4.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/732712/000119312514155844/0001193125-14-155844-index.htm;24.4.2014;TRUE
286647;LOCKHEED MARTIN CORP;LMT;936468;22.4.2014;10-Q;29.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/936468/000119312514155226/0001193125-14-155226-index.htm;24.4.2014;TRUE
30908;CATERPILLAR INC;CAT;18230;23.4.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/18230/000110465914029739/0001104659-14-029739-index.htm;23.4.2014;TRUE
936518;Apple Inc;AAPL;320193;22.4.2014;8-K ;27.6.2014;2014;3;http://www.sec.gov/Archives/edgar/data/320193/000119312514154883/0001193125-14-154883-index.htm;23.4.2014;FALSE
31267;APPLE INC;AAPL;320193;22.4.2014;8-K;28.3.2014;2014;2;http://www.sec.gov/Archives/edgar/data/320193/000119312514154871/0001193125-14-154871-index.htm;23.4.2014;TRUE
890184;Visa Inc.;V;1403161;22.4.2014;8-K ;29.6.2014;2014;3;http://www.sec.gov/Archives/edgar/data/1403161/000119312514154768/0001193125-14-154768-index.htm;23.4.2014;FALSE
31258;WAL MART STORES INC;WMT;104169;22.4.2014;DEF 14A;30.1.2014;2014;4;http://www.sec.gov/Archives/edgar/data/104169/000130817914000196/0001308179-14-000196-index.htm;23.4.2014;TRUE
286607;PROCTER & GAMBLE Co;PG;80424;22.4.2014;10-Q;30.3.2014;2014;3;http://www.sec.gov/Archives/edgar/data/80424/000008042414000038/0000080424-14-000038-index.htm;23.4.2014;TRUE
31401;PROCTER & GAMBLE Co;PG;80424;22.4.2014;8-K;30.3.2014;2014;3;http://www.sec.gov/Archives/edgar/data/80424/000008042414000033/0000080424-14-000033-index.htm;22.4.2014;TRUE
31597;MCDONALDS CORP;MCD;63908;21.4.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/63908/000006390814000029/0000063908-14-000029-index.htm;22.4.2014;TRUE
31593;LOCKHEED MARTIN CORP;LMT;936468;21.4.2014;8-K;29.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/936468/000114420414023965/0001144204-14-023965-index.htm;22.4.2014;TRUE
31529;AT&T INC.;T;732717;21.4.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/732717/000073271714000012/0000732717-14-000012-index.htm;21.4.2014;TRUE
792906;Walmart Inc.;WMT;104169;20.4.2014;8-K ;29.4.2014;2015;1;http://www.sec.gov/Archives/edgar/data/104169/000119312514150953/0001193125-14-150953-index.htm;21.4.2014;FALSE
31672;CATERPILLAR INC;CAT;18230;20.4.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/18230/000001823014000144/0000018230-14-000144-index.htm;21.4.2014;TRUE
936471;Nike Inc;NKE;320187;20.4.2014;8-K ;30.5.2014;2014;4;http://www.sec.gov/Archives/edgar/data/320187/000032018714000033/0000320187-14-000033-index.htm;21.4.2014;FALSE
31979;ADVANCED MICRO DEVICES INC;AMD;2488;16.4.2014;8-K;28.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/2488/000119312514147719/0001193125-14-147719-index.htm;17.4.2014;TRUE
425131;ADVANCED MICRO DEVICES INC;AMD;2488;2.3.2014;UPLOAD;28.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/2488/000000000014010539/0000000000-14-010539-index.htm;16.4.2014;FALSE
425132;ADVANCED MICRO DEVICES INC;AMD;2488;2.3.2014;UPLOAD;28.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/2488/000000000014010539/0000000000-14-010539-index.htm;16.4.2014;FALSE
32148;BANK OF AMERICA CORP /DE/;BAC;70858;15.4.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/70858/000007085814000044/0000070858-14-000044-index.htm;16.4.2014;TRUE
32167;Google Inc.;GOOG;1652044;15.4.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/1288776/000128877614000034/0001288776-14-000034-index.htm;15.4.2014;TRUE
795104;Nvidia Corp;NVDA;1045810;14.4.2014;8-K ;26.4.2014;2015;1;http://www.sec.gov/Archives/edgar/data/1045810/000104581014000062/0001045810-14-000062-index.htm;15.4.2014;FALSE
32292;INTEL CORP;INTC;50863;14.4.2014;8-K;28.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/50863/000005086314000029/0000050863-14-000029-index.htm;15.4.2014;TRUE
32295;JOHNSON & JOHNSON;JNJ;200406;14.4.2014;8-K;29.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/200406/000020040614000042/0000200406-14-000042-index.htm;15.4.2014;TRUE
32523;MCDONALDS CORP;MCD;63908;10.4.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/63908/000119312514140308/0001193125-14-140308-index.htm;11.4.2014;TRUE
32483;EXXON MOBIL CORP;XOM;34088;10.4.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/34088/000119312514139818/0001193125-14-139818-index.htm;11.4.2014;TRUE
821151;Salesforce Com Inc;CRM;1108524;10.4.2014;8-K ;29.4.2014;2015;1;http://www.sec.gov/Archives/edgar/data/1108524/000119312514139612/0001193125-14-139612-index.htm;11.4.2014;FALSE
32586;JPMORGAN CHASE & CO;JPM;19617;10.4.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/19617/000001961714000328/0000019617-14-000328-index.htm;10.4.2014;TRUE
32614;CHEVRON CORP;CVX;93410;9.4.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/93410/000119312514138322/0001193125-14-138322-index.htm;10.4.2014;TRUE
32655;NVIDIA CORP;NVDA;1045810;9.4.2014;DEF 14A;25.1.2014;2014;4;http://www.sec.gov/Archives/edgar/data/1045810/000104581014000059/0001045810-14-000059-index.htm;10.4.2014;TRUE
32794;CHEVRON CORP;CVX;93410;8.4.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/93410/000009341014000017/0000093410-14-000017-index.htm;9.4.2014;FALSE
32752;JPMORGAN CHASE & CO;JPM;19617;8.4.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/19617/000001961714000321/0000019617-14-000321-index.htm;9.4.2014;TRUE
792907;Walmart Inc.;WMT;104169;6.4.2014;8-K ;29.4.2014;2015;1;http://www.sec.gov/Archives/edgar/data/104169/000119312514133565/0001193125-14-133565-index.htm;7.4.2014;FALSE
946283;Intel Corp;INTC;50863;6.4.2014;8-K ;27.6.2014;2014;2;http://www.sec.gov/Archives/edgar/data/50863/000005086314000025/0000050863-14-000025-index.htm;7.4.2014;FALSE
285615;NIKE INC;NKE;320187;3.4.2014;10-Q;27.2.2014;2014;3;http://www.sec.gov/Archives/edgar/data/320187/000032018714000030/0000320187-14-000030-index.htm;7.4.2014;TRUE
821152;Salesforce Com Inc;CRM;1108524;3.4.2014;8-K ;29.4.2014;2015;1;http://www.sec.gov/Archives/edgar/data/1108524/000119312514131900/0001193125-14-131900-index.htm;4.4.2014;FALSE
788398;Firstenergy Corp;FE;1031296;3.4.2014;8-K ;29.6.2014;2014;2;http://www.sec.gov/Archives/edgar/data/1031296/000103129614000015/0001031296-14-000015-index.htm;4.4.2014;FALSE
33197;ACE Ltd;CB;896159;2.4.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/896159/000119312514129918/0001193125-14-129918-index.htm;3.4.2014;TRUE
934327;Deere & Co;DE;315189;2.4.2014;8-K ;29.4.2014;2014;2;http://www.sec.gov/Archives/edgar/data/315189/000110465914025368/0001104659-14-025368-index.htm;3.4.2014;FALSE
33230;INTEL CORP;INTC;50863;2.4.2014;DEF 14A;27.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/50863/000119312514128308/0001193125-14-128308-index.htm;2.4.2014;TRUE
1008439;Chubb Ltd;CB;896159;31.3.2014;8-K ;29.6.2014;2014;2;http://www.sec.gov/Archives/edgar/data/896159/000119312514126250/0001193125-14-126250-index.htm;1.4.2014;FALSE
929839;Advanced Micro Devices Inc;AMD;2488;31.3.2014;8-K ;27.6.2014;2014;2;http://www.sec.gov/Archives/edgar/data/2488/000119312514126113/0001193125-14-126113-index.htm;1.4.2014;FALSE
33442;FIRSTENERGY CORP;FE;1031296;31.3.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/1031296/000119312514125083/0001193125-14-125083-index.htm;1.4.2014;TRUE
1024937;Chevron Corp;CVX;93410;27.3.2014;8-K ;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/93410/000009341014000014/0000093410-14-000014-index.htm;28.3.2014;FALSE
813084;United Parcel Service Inc;UPS;1090727;27.3.2014;8-K ;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/1090727/000109072714000011/0001090727-14-000011-index.htm;28.3.2014;FALSE
167548;FORD MOTOR CO;F;37996;27.3.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/37996/000104746914003150/0001047469-14-003150-index.htm;28.3.2014;TRUE
167552;Google Inc.;GOOG;1652044;27.3.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/1288776/000130817914000114/0001308179-14-000114-index.htm;27.3.2014;TRUE
1026073;Lockheed Martin Corp;LMT;936468;26.3.2014;8-K ;29.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/936468/000119312514118524/0001193125-14-118524-index.htm;27.3.2014;FALSE
167671;BANK OF AMERICA CORP /DE/;BAC;70858;26.3.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/70858/000119312514117856/0001193125-14-117856-index.htm;27.3.2014;TRUE
954431;Bank Of America Corp /DE/;BAC;70858;25.3.2014;8-K ;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/70858/000007085814000036/0000070858-14-000036-index.htm;26.3.2014;FALSE
954432;Bank Of America Corp /DE/;BAC;70858;25.3.2014;8-K ;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/70858/000007085814000035/0000070858-14-000035-index.htm;26.3.2014;FALSE
167911;ADVANCED MICRO DEVICES INC;AMD;2488;24.3.2014;DEF 14A;27.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/2488/000119312514113324/0001193125-14-113324-index.htm;25.3.2014;TRUE
168104;EXXON MOBIL CORP;XOM;34088;23.3.2014;8-K;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/34088/000119312514112142/0001193125-14-112142-index.htm;24.3.2014;FALSE
284101;WAL MART STORES INC;WMT;104169;20.3.2014;10-K;30.1.2014;2014;4;http://www.sec.gov/Archives/edgar/data/104169/000010416914000019/0000104169-14-000019-index.htm;21.3.2014;TRUE
949663;Mcdonalds Corp;MCD;63908;20.3.2014;8-K ;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/63908/000006390814000025/0000063908-14-000025-index.htm;21.3.2014;FALSE
973178;Microsoft Corp;MSFT;789019;19.3.2014;8-K ;30.3.2014;2014;3;http://www.sec.gov/Archives/edgar/data/789019/000119312514108251/0001193125-14-108251-index.htm;20.3.2014;FALSE
775169;Walt Disney Co/;DIS;1744489;19.3.2014;8-K ;28.3.2014;2014;2;http://www.sec.gov/Archives/edgar/data/1001039/000100103914000108/0001001039-14-000108-index.htm;20.3.2014;FALSE
283969;ORACLE CORP;ORCL;1341439;19.3.2014;10-Q;27.2.2014;2014;3;http://www.sec.gov/Archives/edgar/data/1341439/000119312514108126/0001193125-14-108126-index.htm;20.3.2014;TRUE
929840;Advanced Micro Devices Inc;AMD;2488;19.3.2014;8-K ;28.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/2488/000119312514108119/0001193125-14-108119-index.htm;20.3.2014;FALSE
168334;NIKE INC;NKE;320187;19.3.2014;8-K;27.2.2014;2014;3;http://www.sec.gov/Archives/edgar/data/320187/000032018714000019/0000320187-14-000019-index.htm;20.3.2014;TRUE
937519;Exxon Mobil Corp;XOM;34088;19.3.2014;8-K ;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/34088/000119312514107397/0001193125-14-107397-index.htm;20.3.2014;FALSE
929841;Advanced Micro Devices Inc;AMD;2488;19.3.2014;8-K ;28.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/2488/000119312514107296/0001193125-14-107296-index.htm;20.3.2014;FALSE
168517;ORACLE CORP;ORCL;1341439;17.3.2014;8-K;27.2.2014;2014;3;http://www.sec.gov/Archives/edgar/data/1341439/000119312514104432/0001193125-14-104432-index.htm;18.3.2014;TRUE
788399;Firstenergy Corp;FE;1031296;17.3.2014;8-K ;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/1031296/000103129614000012/0001031296-14-000012-index.htm;18.3.2014;FALSE
168572;UNITED PARCEL SERVICE INC;UPS;1090727;16.3.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/1090727/000104746914002525/0001047469-14-002525-index.htm;17.3.2014;TRUE
168574;VERIZON COMMUNICATIONS INC;VZ;732712;16.3.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/732712/000119312514102273/0001193125-14-102273-index.htm;17.3.2014;TRUE
427529;NIKE INC;NKE;320187;27.1.2014;UPLOAD;27.2.2014;2014;3;http://www.sec.gov/Archives/edgar/data/320187/000000000014004241/0000000000-14-004241-index.htm;16.3.2014;FALSE
427530;NIKE INC;NKE;320187;13.2.2014;UPLOAD;27.2.2014;2014;3;http://www.sec.gov/Archives/edgar/data/320187/000000000014007908/0000000000-14-007908-index.htm;16.3.2014;FALSE
427528;NIKE INC;NKE;320187;9.2.2014;CORRESP;27.2.2014;2014;3;http://www.sec.gov/Archives/edgar/data/320187/000032018714000014/0000320187-14-000014-index.htm;16.3.2014;FALSE
821153;Salesforce Com Inc;CRM;1108524;13.3.2014;8-K ;29.4.2014;2015;1;http://www.sec.gov/Archives/edgar/data/1108524/000119312514100360/0001193125-14-100360-index.htm;14.3.2014;FALSE
283277;TARGET CORP;TGT;27419;13.3.2014;10-K;31.1.2014;2013;4;http://www.sec.gov/Archives/edgar/data/27419/000002741914000014/0000027419-14-000014-index.htm;14.3.2014;TRUE
168683;LOCKHEED MARTIN CORP;LMT;936468;13.3.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/936468/000130817914000062/0001308179-14-000062-index.htm;14.3.2014;TRUE
930644;Target Corp;TGT;27419;12.3.2014;8-K ;2.5.2014;2014;1;http://www.sec.gov/Archives/edgar/data/27419/000002741914000011/0000027419-14-000011-index.htm;13.3.2014;FALSE
168797;PFIZER INC;PFE;78003;12.3.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/78003/000093041314001277/0000930413-14-001277-index.htm;13.3.2014;TRUE
283057;NVIDIA CORP;NVDA;1045810;11.3.2014;10-K;25.1.2014;2014;4;http://www.sec.gov/Archives/edgar/data/1045810/000104581014000030/0001045810-14-000030-index.htm;13.3.2014;TRUE
949664;Mcdonalds Corp;MCD;63908;12.3.2014;8-K ;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/63908/000006390814000023/0000063908-14-000023-index.htm;12.3.2014;FALSE
890185;Visa Inc.;V;1403161;12.3.2014;8-K ;30.3.2014;2014;2;http://www.sec.gov/Archives/edgar/data/1403161/000119312514095882/0001193125-14-095882-index.htm;12.3.2014;FALSE
168931;JOHNSON & JOHNSON;JNJ;200406;11.3.2014;DEF 14A;28.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/200406/000119312514094846/0001193125-14-094846-index.htm;12.3.2014;TRUE
973179;Microsoft Corp;MSFT;789019;11.3.2014;8-K ;30.3.2014;2014;3;http://www.sec.gov/Archives/edgar/data/789019/000119312514094551/0001193125-14-094551-index.htm;12.3.2014;FALSE
169012;AT&T INC.;T;732717;10.3.2014;DEF 14A;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/732717/000119312514093532/0001193125-14-093532-index.htm;11.3.2014;TRUE
169074;EXXON MOBIL CORP;XOM;34088;10.3.2014;8-K;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/34088/000119312514093064/0001193125-14-093064-index.htm;11.3.2014;FALSE
929842;Advanced Micro Devices Inc;AMD;2488;9.3.2014;8-K ;28.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/2488/000119312514091714/0001193125-14-091714-index.htm;10.3.2014;FALSE
949665;Mcdonalds Corp;MCD;63908;9.3.2014;8-K ;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/63908/000006390814000021/0000063908-14-000021-index.htm;10.3.2014;FALSE
962191;Verizon Communications Inc;VZ;732712;9.3.2014;8-K ;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/732712/000119312514090333/0001193125-14-090333-index.htm;10.3.2014;FALSE
962192;Verizon Communications Inc;VZ;732712;6.3.2014;8-K ;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/732712/000119312514089313/0001193125-14-089313-index.htm;7.3.2014;FALSE
890186;Visa Inc.;V;1403161;6.3.2014;8-K ;30.3.2014;2014;2;http://www.sec.gov/Archives/edgar/data/1403161/000119312514087909/0001193125-14-087909-index.htm;7.3.2014;FALSE
428575;UNITED PARCEL SERVICE INC;UPS;1090727;23.12.2013;UPLOAD;30.12.2013;2013;4;http://www.sec.gov/Archives/edgar/data/1090727/000000000013070007/0000000000-13-070007-index.htm;5.3.2014;FALSE
428576;UNITED PARCEL SERVICE INC;UPS;1090727;28.1.2014;UPLOAD;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/1090727/000000000014004575/0000000000-14-004575-index.htm;5.3.2014;FALSE
428574;UNITED PARCEL SERVICE INC;UPS;1090727;16.1.2014;CORRESP;30.3.2014;2014;1;http://www.sec.gov/Archives/edgar/data/1090727/000109072714000005/0001090727-14-000005-index.htm;5.3.2014;FALSE
282355;SALESFORCE COM INC;CRM;1108524;4.3.2014;10-K;30.1.2014;2014;4;http://www.sec.gov/Archives/edgar/data/1108524/000119312514084762/0001193125-14-084762-index.htm;5.3.2014;TRUE
936519;Apple Inc;AAPL;320193;4.3.2014;8-K ;28.3.2014;2014;2;http://www.sec.gov/Archives/edgar/data/320193/000119312514084697/0001193125-14-084697-index.htm;5.3.2014;FALSE
890187;Visa Inc.;V;1403161;4.3.2014;8-K ;30.3.2014;2014;2;http://www.sec.gov/Archives/edgar/data/1403161/000119312514083479/0001193125-14-083479-index.htm;5.3.2014;FALSE
428953;SALESFORCE COM INC;CRM;1108524;19.5.2013;UPLOAD;30.7.2013;2014;2;http://www.sec.gov/Archives/edgar/data/1108524/000000000013027587/0000000000-13-027587-index.htm;3.3.2014;FALSE
428954;SALESFORCE COM INC;CRM;1108524;29.7.2013;UPLOAD;30.7.2013;2014;2;http://www.sec.gov/Archives/edgar/data/1108524/000000000013041640/0000000000-13-041640-index.htm;3.3.2014;FALSE
