Filing ID,Company,Ticker,CIK,Filing Date,Filing Type,Period End,Fiscal Year,Fiscal Period,SEC Link,Calcbench Published,Data,is_verified_signal
760253,MCDONALDS CORP,MCD,63908,2018-04-29,8-K,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/63908/000006390818000019/0000063908-18-000019-index.htm,2018-04-30,True,True
759750,VISA INC.,V,1403161,2018-04-26,10-Q,30.3.2018,2018.0,2.0,http://www.sec.gov/Archives/edgar/data/1403161/000140316118000020/0001403161-18-000020-index.htm,2018-04-27,True,True
759235,INTEL CORP,INTC,50863,2018-04-26,10-Q,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/50863/000005086318000013/0000050863-18-000013-index.htm,2018-04-27,True,True
758865,MICROSOFT CORP,MSFT,789019,2018-04-25,10-Q,30.3.2018,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/789019/000156459018009307/0001564590-18-009307-index.htm,2018-04-26,True,True
758785,INTEL CORP,INTC,50863,2018-04-25,8-K,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/50863/000005086318000012/0000050863-18-000012-index.htm,2018-04-26,True,True
758777,MICROSOFT CORP,MSFT,789019,2018-04-25,8-K,30.3.2018,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/789019/000119312518134732/0001193125-18-134732-index.htm,2018-04-26,True,True
758308,FORD MOTOR CO,F,37996,2018-04-25,10-Q,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/37996/000003799618000036/0000037996-18-000036-index.htm,2018-04-26,True,True
757931,ADVANCED MICRO DEVICES INC,AMD,2488,2018-04-24,8-K,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/2488/000000248818000058/0000002488-18-000058-index.htm,2018-04-25,True,True
757890,AT&T INC.,T,732717,2018-04-24,8-K,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/732717/000073271718000018/0000732717-18-000018-index.htm,2018-04-25,True,True
757831,LOCKHEED MARTIN CORP,LMT,936468,2018-04-24,10-Q,24.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/936468/000093646818000023/0000936468-18-000023-index.htm,2018-04-25,True,True
757357,Chubb Ltd,CB,896159,2018-04-23,8-K,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/896159/000119312518128839/0001193125-18-128839-index.htm,2018-04-24,True,True
757111,LOCKHEED MARTIN CORP,LMT,936468,2018-04-23,8-K,24.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/936468/000093646818000019/0000936468-18-000019-index.htm,2018-04-24,True,True
757105,CATERPILLAR INC,CAT,18230,2018-04-23,8-K,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/18230/000001823018000131/0000018230-18-000131-index.htm,2018-04-24,True,True
757102,VERIZON COMMUNICATIONS INC,VZ,732712,2018-04-23,8-K,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/732712/000073271218000015/0000732712-18-000015-index.htm,2018-04-24,True,True
757067,Alphabet Inc.,GOOG,1652044,2018-04-23,10-Q,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/1652044/000165204418000016/0001652044-18-000016-index.htm,2018-04-24,True,True
756880,FIRSTENERGY CORP,FE,1031296,2018-04-22,10-Q,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/1031296/000103129618000031/0001031296-18-000031-index.htm,2018-04-23,True,True
756784,Alphabet Inc.,GOOG,1652044,2018-04-22,8-K,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/1652044/000165204418000011/0001652044-18-000011-index.htm,2018-04-23,True,True
756642,FIRSTENERGY CORP,FE,1031296,2018-04-22,8-K,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/1031296/000103129618000028/0001031296-18-000028-index.htm,2018-04-23,True,True
755894,PROCTER & GAMBLE Co,PG,80424,2018-04-18,10-Q,30.3.2018,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/80424/000008042418000034/0000080424-18-000034-index.htm,2018-04-19,True,True
755660,PROCTER & GAMBLE Co,PG,80424,2018-04-18,8-K,30.3.2018,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/80424/000008042418000030/0000080424-18-000030-index.htm,2018-04-19,True,True
754790,JOHNSON & JOHNSON,JNJ,200406,2018-04-16,8-K,31.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/200406/000020040618000015/0000200406-18-000015-index.htm,2018-04-17,True,True
754298,BANK OF AMERICA CORP /DE/,BAC,70858,2018-04-15,8-K,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/70858/000007085818000013/0000070858-18-000013-index.htm,2018-04-16,True,True
753842,JPMORGAN CHASE & CO,JPM,19617,2018-04-12,8-K,30.3.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/19617/000001961718000082/0000019617-18-000082-index.htm,2018-04-13,True,True
752438,NIKE INC,NKE,320187,2018-04-04,10-Q,27.2.2018,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/320187/000032018718000041/0000320187-18-000041-index.htm,2018-04-05,True,True
743727,NIKE INC,NKE,320187,2018-03-21,8-K,27.2.2018,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/320187/000032018718000034/0000320187-18-000034-index.htm,2018-03-22,True,True
743547,ORACLE CORP,ORCL,1341439,2018-03-20,10-Q,27.2.2018,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/0001193125-18-090646-index.htm,2018-03-21,True,True
743172,ORACLE CORP,ORCL,1341439,2018-03-18,8-K,27.2.2018,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/1341439/000156459018006208/0001564590-18-006208-index.htm,2018-03-19,True,True
739795,TARGET CORP,TGT,27419,2018-03-05,8-K,2.2.2018,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/27419/000002741918000003/0000027419-18-000003-index.htm,2018-03-06,True,True
738959,DEERE & CO,DE,315189,2018-02-28,10-Q,27.1.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/315189/000155837018001362/0001558370-18-001362-index.htm,2018-03-01,True,True
738439,SALESFORCE COM INC,CRM,1108524,2018-02-27,8-K,30.1.2018,2018.0,4.0,http://www.sec.gov/Archives/edgar/data/1108524/000110852418000009/0001108524-18-000009-index.htm,2018-02-28,True,True
735927,FIRSTENERGY CORP,FE,1031296,2018-02-19,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/1031296/000103129618000014/0001031296-18-000014-index.htm,2018-02-20,True,True
735735,Walmart Inc.,WMT,104169,2018-02-19,8-K,30.1.2018,2018.0,4.0,http://www.sec.gov/Archives/edgar/data/104169/000010416918000020/0000104169-18-000020-index.htm,2018-02-20,True,True
735377,DEERE & CO,DE,315189,2018-02-15,8-K,27.1.2018,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/315189/000110465918010168/0001104659-18-010168-index.htm,2018-02-16,True,True
733845,NVIDIA CORP,NVDA,1045810,2018-02-07,8-K,27.1.2018,2018.0,4.0,http://www.sec.gov/Archives/edgar/data/1045810/000104581018000004/0001045810-18-000004-index.htm,2018-02-08,True,True
733249,WALT DISNEY CO/,DIS,1744489,2018-02-05,10-Q,29.12.2017,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/1001039/000162828018001147/0001628280-18-001147-index.htm,2018-02-06,True,True
733149,WALT DISNEY CO/,DIS,1744489,2018-02-05,8-K,29.12.2017,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/1001039/000100103918000032/0001001039-18-000032-index.htm,2018-02-06,True,True
732651,APPLE INC,AAPL,320193,2018-02-01,10-Q,29.12.2017,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/320193/000032019318000007/0000320193-18-000007-index.htm,2018-02-02,True,True
732613,EXXON MOBIL CORP,XOM,34088,2018-02-01,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/34088/000003408818000006/0000034088-18-000006-index.htm,2018-02-02,True,True
732508,APPLE INC,AAPL,320193,2018-01-31,8-K,29.12.2017,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/320193/000032019318000005/0000320193-18-000005-index.htm,2018-02-01,True,True
732496,VISA INC.,V,1403161,2018-01-31,10-Q,30.12.2017,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/1403161/000140316118000009/0001403161-18-000009-index.htm,2018-02-01,True,True
732445,Alphabet Inc.,GOOG,1652044,2018-01-31,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/1652044/000165204418000004/0001652044-18-000004-index.htm,2018-02-01,True,True
732254,MICROSOFT CORP,MSFT,789019,2018-01-30,10-Q,30.12.2017,2018.0,2.0,http://www.sec.gov/Archives/edgar/data/789019/000156459018001129/0001564590-18-001129-index.htm,2018-01-31,True,True
732241,AT&T INC.,T,732717,2018-01-30,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/732717/000073271718000003/0000732717-18-000003-index.htm,2018-01-31,True,True
732220,MICROSOFT CORP,MSFT,789019,2018-01-30,8-K,30.12.2017,2018.0,2.0,http://www.sec.gov/Archives/edgar/data/789019/000119312518027377/0001193125-18-027377-index.htm,2018-01-31,True,True
732031,Chubb Ltd,CB,896159,2018-01-29,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/896159/000119312518025516/0001193125-18-025516-index.htm,2018-01-30,True,True
732003,ADVANCED MICRO DEVICES INC,AMD,2488,2018-01-29,8-K,29.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/2488/000000248818000014/0000002488-18-000014-index.htm,2018-01-30,True,True
731959,PFIZER INC,PFE,78003,2018-01-29,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/78003/000007800318000004/0000078003-18-000004-index.htm,2018-01-30,True,True
731944,MCDONALDS CORP,MCD,63908,2018-01-29,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/63908/000006390818000004/0000063908-18-000004-index.htm,2018-01-30,True,True
731745,LOCKHEED MARTIN CORP,LMT,936468,2018-01-28,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/936468/000093646818000004/0000936468-18-000004-index.htm,2018-01-29,True,True
731440,INTEL CORP,INTC,50863,2018-01-24,8-K,29.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/50863/000005086318000003/0000050863-18-000003-index.htm,2018-01-25,True,True
731372,CATERPILLAR INC,CAT,18230,2018-01-24,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/18230/000001823018000028/0000018230-18-000028-index.htm,2018-01-25,True,True
731019,PROCTER & GAMBLE Co,PG,80424,2018-01-22,10-Q,30.12.2017,2018.0,2.0,http://www.sec.gov/Archives/edgar/data/80424/000008042418000013/0000080424-18-000013-index.htm,2018-01-23,True,True
730948,JOHNSON & JOHNSON,JNJ,200406,2018-01-22,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/200406/000020040618000003/0000200406-18-000003-index.htm,2018-01-23,True,True
730947,PROCTER & GAMBLE Co,PG,80424,2018-01-22,8-K,30.12.2017,2018.0,2.0,http://www.sec.gov/Archives/edgar/data/80424/000008042418000009/0000080424-18-000009-index.htm,2018-01-23,True,True
730944,VERIZON COMMUNICATIONS INC,VZ,732712,2018-01-22,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/732712/000073271218000005/0000732712-18-000005-index.htm,2018-01-23,True,True
730292,BANK OF AMERICA CORP /DE/,BAC,70858,2018-01-16,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/70858/000007085818000002/0000070858-18-000002-index.htm,2018-01-17,True,True
729949,JPMORGAN CHASE & CO,JPM,19617,2018-01-11,8-K,30.12.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/19617/000001961718000004/0000019617-18-000004-index.htm,2018-01-12,True,True
729269,NIKE INC,NKE,320187,2018-01-04,10-Q,29.11.2017,2018.0,2.0,http://www.sec.gov/Archives/edgar/data/320187/000032018718000007/0000320187-18-000007-index.htm,2018-01-05,True,True
728286,NIKE INC,NKE,320187,2017-12-20,8-K,29.11.2017,2018.0,2.0,http://www.sec.gov/Archives/edgar/data/320187/000032018717000202/0000320187-17-000202-index.htm,2017-12-21,True,True
727907,ORACLE CORP,ORCL,1341439,2017-12-17,10-Q,29.11.2017,2018.0,2.0,http://www.sec.gov/Archives/edgar/data/1341439/000119312517372232/0001193125-17-372232-index.htm,2017-12-18,True,True
727598,ORACLE CORP,ORCL,1341439,2017-12-13,8-K,29.11.2017,2018.0,2.0,http://www.sec.gov/Archives/edgar/data/1341439/000119312517369491/0001193125-17-369491-index.htm,2017-12-14,True,True
726242,WAL MART STORES INC,WMT,104169,2017-11-30,10-Q,30.10.2017,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/104169/000010416917000081/0000104169-17-000081-index.htm,2017-12-01,True,True
724774,SALESFORCE COM INC,CRM,1108524,2017-11-21,10-Q,30.10.2017,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/1108524/000110852417000040/0001108524-17-000040-index.htm,2017-11-22,True,True
724729,DEERE & CO,DE,315189,2017-11-21,8-K,28.10.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/315189/000110465917070026/0001104659-17-070026-index.htm,2017-11-22,True,True
724658,NVIDIA CORP,NVDA,1045810,2017-11-20,10-Q,28.10.2017,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/1045810/000104581017000172/0001045810-17-000172-index.htm,2017-11-21,True,True
724640,SALESFORCE COM INC,CRM,1108524,2017-11-20,8-K,30.10.2017,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/1108524/000110852417000034/0001108524-17-000034-index.htm,2017-11-21,True,True
724356,TARGET CORP,TGT,27419,2017-11-19,10-Q,27.10.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/27419/000002741917000034/0000027419-17-000034-index.htm,2017-11-20,True,True
723777,WAL MART STORES INC,WMT,104169,2017-11-15,8-K,30.10.2017,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/104169/000010416917000075/0000104169-17-000075-index.htm,2017-11-16,True,True
723565,TARGET CORP,TGT,27419,2017-11-14,8-K,27.10.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/27419/000002741917000031/0000027419-17-000031-index.htm,2017-11-15,True,True
709944,PFIZER INC,PFE,78003,2017-11-08,10-Q,30.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/78003/000007800317000049/0000078003-17-000049-index.htm,2017-11-09,True,True
709999,NVIDIA CORP,NVDA,1045810,2017-11-08,8-K,28.10.2017,2018.0,3.0,http://www.sec.gov/Archives/edgar/data/1045810/000104581017000164/0001045810-17-000164-index.htm,2017-11-09,True,True
709899,WALT DISNEY CO/,DIS,1744489,2017-11-08,8-K,29.9.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/1001039/000100103917000192/0001001039-17-000192-index.htm,2017-11-09,True,True
707307,AT&T INC.,T,732717,2017-11-02,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/732717/000073271717000101/0000732717-17-000101-index.htm,2017-11-03,True,True
706771,ADVANCED MICRO DEVICES INC,AMD,2488,2017-11-01,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/2488/000000248817000227/0000002488-17-000227-index.htm,2017-11-02,True,True
706604,JOHNSON & JOHNSON,JNJ,200406,2017-11-01,10-Q,30.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/200406/000020040617000052/0000200406-17-000052-index.htm,2017-11-02,True,True
706753,APPLE INC,AAPL,320193,2017-11-01,8-K,29.9.2017,2017.0,4.0,http://www.sec.gov/Archives/edgar/data/320193/000032019317000067/0000320193-17-000067-index.htm,2017-11-02,True,True
706322,MCDONALDS CORP,MCD,63908,2017-11-01,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/63908/000006390817000053/0000063908-17-000053-index.htm,2017-11-02,True,True
706310,CHEVRON CORP,CVX,93410,2017-11-01,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/93410/000009341017000046/0000093410-17-000046-index.htm,2017-11-02,True,True
706287,UNITED PARCEL SERVICE INC,UPS,1090727,2017-11-01,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/1090727/000109072717000035/0001090727-17-000035-index.htm,2017-11-02,True,True
705920,Chubb Ltd,CB,896159,2017-10-31,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/896159/000089615917000020/0000896159-17-000020-index.htm,2017-11-01,True,True
705835,JPMORGAN CHASE & CO,JPM,19617,2017-10-31,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/19617/000001961717000552/0000019617-17-000552-index.htm,2017-11-01,True,True
705665,EXXON MOBIL CORP,XOM,34088,2017-10-31,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/34088/000003408817000052/0000034088-17-000052-index.htm,2017-11-01,True,True
705599,CATERPILLAR INC,CAT,18230,2017-10-31,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/18230/000001823017000305/0000018230-17-000305-index.htm,2017-11-01,True,True
705178,PFIZER INC,PFE,78003,2017-10-30,8-K,30.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/78003/000007800317000045/0000078003-17-000045-index.htm,2017-10-31,True,True
704963,BANK OF AMERICA CORP /DE/,BAC,70858,2017-10-29,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/70858/000007085817000046/0000070858-17-000046-index.htm,2017-10-30,True,True
704576,Alphabet Inc.,GOOG,1652044,2017-10-26,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/1652044/000165204417000042/0001652044-17-000042-index.htm,2017-10-27,True,True
704492,FIRSTENERGY CORP,FE,1031296,2017-10-25,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/1031296/000103129617000056/0001031296-17-000056-index.htm,2017-10-26,True,True
704476,INTEL CORP,INTC,50863,2017-10-25,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/50863/000005086317000048/0000050863-17-000048-index.htm,2017-10-26,True,True
704444,FIRSTENERGY CORP,FE,1031296,2017-10-25,8-K,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/1031296/000103129617000055/0001031296-17-000055-index.htm,2017-10-26,True,True
704414,LOCKHEED MARTIN CORP,LMT,936468,2017-10-25,10-Q,23.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/936468/000093646817000014/0000936468-17-000014-index.htm,2017-10-26,True,True
704395,MICROSOFT CORP,MSFT,789019,2017-10-25,10-Q,29.9.2017,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/789019/000156459017020171/0001564590-17-020171-index.htm,2017-10-26,True,True
704302,INTEL CORP,INTC,50863,2017-10-25,8-K,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/50863/000005086317000047/0000050863-17-000047-index.htm,2017-10-26,True,True
704325,MICROSOFT CORP,MSFT,789019,2017-10-25,8-K,29.9.2017,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/789019/000119312517321202/0001193125-17-321202-index.htm,2017-10-26,True,True
704295,Alphabet Inc.,GOOG,1652044,2017-10-25,8-K,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/1652044/000165204417000039/0001652044-17-000039-index.htm,2017-10-26,True,True
704249,VERIZON COMMUNICATIONS INC,VZ,732712,2017-10-25,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/732712/000073271217000009/0000732712-17-000009-index.htm,2017-10-26,True,True
704224,FORD MOTOR CO,F,37996,2017-10-25,10-Q,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/37996/000003799617000092/0000037996-17-000092-index.htm,2017-10-26,True,True
703622,ADVANCED MICRO DEVICES INC,AMD,2488,2017-10-23,8-K,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/2488/000000248817000213/0000002488-17-000213-index.htm,2017-10-24,True,True
703583,AT&T INC.,T,732717,2017-10-23,8-K,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/732717/000073271717000094/0000732717-17-000094-index.htm,2017-10-24,True,True
703515,MCDONALDS CORP,MCD,63908,2017-10-23,8-K,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/63908/000006390817000046/0000063908-17-000046-index.htm,2017-10-24,True,True
703506,CATERPILLAR INC,CAT,18230,2017-10-23,8-K,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/18230/000001823017000298/0000018230-17-000298-index.htm,2017-10-24,True,True
703502,LOCKHEED MARTIN CORP,LMT,936468,2017-10-23,8-K,23.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/936468/000093646817000011/0000936468-17-000011-index.htm,2017-10-24,True,True
703325,PROCTER & GAMBLE Co,PG,80424,2017-10-19,10-Q,29.9.2017,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/80424/000008042417000078/0000080424-17-000078-index.htm,2017-10-20,True,True
703259,PROCTER & GAMBLE Co,PG,80424,2017-10-19,8-K,29.9.2017,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/80424/000008042417000064/0000080424-17-000064-index.htm,2017-10-20,True,True
703121,VERIZON COMMUNICATIONS INC,VZ,732712,2017-10-18,8-K,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/732712/000073271217000006/0000732712-17-000006-index.htm,2017-10-19,True,True
702939,JOHNSON & JOHNSON,JNJ,200406,2017-10-16,8-K,30.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/200406/000020040617000050/0000200406-17-000050-index.htm,2017-10-17,True,True
702692,BANK OF AMERICA CORP /DE/,BAC,70858,2017-10-12,8-K,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/70858/000007085817000042/0000070858-17-000042-index.htm,2017-10-13,True,True
702636,JPMORGAN CHASE & CO,JPM,19617,2017-10-11,8-K,29.9.2017,2017.0,3.0,http://www.sec.gov/Archives/edgar/data/19617/000001961717000545/0000019617-17-000545-index.htm,2017-10-12,True,True
702488,NIKE INC,NKE,320187,2017-10-05,10-Q,30.8.2017,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/320187/000032018717000184/0000320187-17-000184-index.htm,2017-10-06,True,True
702021,NIKE INC,NKE,320187,2017-09-25,8-K,30.8.2017,2018.0,1.0,http://www.sec.gov/Archives/edgar/data/320187/000032018717000176/0000320187-17-000176-index.htm,2017-09-26,True,True
